time,qm_f,wm_f,tm_f,qm_b,wm_b,tm_b,ue_f,ur_f,xp_f,vp_f,ue_b,ur_b,xp_b,vp_b,x,y,r,dx,dy,dr,ddx,ddy
1.036,-3.003818901985646,0.00018245472428838998,-0.007873719575549208,-0.13777238667687347,0.00018185714927101865,0.010831170072733926,1.2806587497330277e-07,1.2807635758510417e-07,3.5932003557028043e-07,-5.3778461061711245e-08,1.2807145231806014e-07,1.2806930376558098e-07,3.593222912263759e-07,-4.9658907805647594e-08,-1.303141671722423e-07,0.17146502803102906,7.778661674160322e-08,-3.478141125928926e-05,9.058371175392981e-08,2.074159774067944e-05,-0.0031565977268827243,1.0316326898033213e-06
1.0365,-3.0038192050950236,0.0001929285987098393,-0.007873719575549208,-0.1377718325317121,0.00019204939835862985,0.010831170072733926,1.2806587497330277e-07,1.2807635758510417e-07,4.897219793218156e-07,-8.354404199274023e-08,1.2807145231806014e-07,1.2806930376558098e-07,4.897250535850305e-07,-7.358061511376514e-08,-1.5428386508166403e-07,0.17146490326673955,9.222617121287114e-08,-3.6755134133020456e-05,1.3327148043472078e-07,2.1944113657353313e-05,-0.0031565977268827243,1.0316326898033213e-06
1.037,-3.003819572843783,0.00020340247313128864,-0.007873719575549208,-0.13777120098686504,0.00020224164744624102,0.010831170072733926,1.2806587497330277e-07,1.2807635758510417e-07,5.809564388169497e-07,-1.1330962292376924e-07,1.2807145231806014e-07,1.2806930376558098e-07,5.809600858107233e-07,-9.750232242188268e-08,-1.7947241808143802e-07,0.17146475783015905,1.0742122797191143e-07,-3.8728857006751656e-05,1.7595924911551179e-07,2.3146629574027187e-05,-0.0031565977268827243,1.0316326898033213e-06
1.0375,-3.0038200052319244,0.0002138763475527426,-0.007873719575549208,-0.13777049204233227,0.00021243389653385675,0.010831170072733926,1.2806587497330277e-07,1.2807635758510417e-07,5.77605455826377e-07,-1.4307520385481146e-07,1.2807145231806014e-07,1.2806930376558098e-07,5.776090817841257e-07,-1.2142402973001086e-07,-2.058798261715763e-07,0.1714645917212876,1.233717870187314e-07,-4.070257988048372e-05,2.1864701779632171e-07,2.4349145490701592e-05,-0.0031565977268827243,1.0316326898033213e-06
1.038,-3.0038202631591884,0.00022435022197419196,-0.007873719575549208,-0.13776995204362863,0.00022262614562146795,0.010831170072733926,1.2806587497330277e-07,1.2807635758510417e-07,4.79669029795886e-07,-1.7284078478584047e-07,1.2807145231806014e-07,1.2806930376558098e-07,4.796720409510228e-07,-1.453457370381284e-07,-2.3281370757286366e-07,0.1714644755950559,1.3961894328888602e-07,-4.2676302754214916e-05,2.613347864771127e-07,2.5551661407375466e-05,-0.0031565977268827243,1.0316326898033213e-06
1.0385,-3.0038201074581483,0.00023482409639564127,-0.007873719575549208,-0.13776982740547242,0.00023281839470907915,0.010831170072733926,1.2806587497330277e-07,1.2807635758510417e-07,2.8714716072549647e-07,-2.0260636571686948e-07,1.2807145231806014e-07,1.2806930376558098e-07,2.8714896331143445e-07,-1.6926744434624594e-07,-2.595814860014199e-07,0.17146448012624302,1.557036628018034e-07,-4.465002562794611e-05,3.040225551579037e-07,2.675417732404934e-05,-0.0031565977268827243,1.0316326898033213e-06
1.039,-3.0038195381288024,0.0002452979708170906,-0.007873719575549208,-0.13777011812786494,0.00024301064379669032,0.010831170072733926,1.2806587497330277e-07,1.2807635758510417e-07,3.984861520884093e-11,-2.323719466478985e-07,1.2807145231806014e-07,1.2806930376558098e-07,3.984886536117542e-11,-1.9318915165436349e-07,-2.8618316145383005e-07,0.17146460531484936,1.7162594555522027e-07,-4.662374850167731e-05,3.4671032383869467e-07,2.795669324072321e-05,-0.0031565977268827243,1.0316326898033213e-06
1.0395,-3.0038185551711507,0.0002557718452385446,-0.007873719575549208,-0.1377708242108062,0.00025320289288430605,0.010831170072733926,0.99999987192111,1.2807620193651457e-07,-3.8165290653516827e-07,-1.1856970177940839e-07,0.999999871928384,1.2806936166566278e-07,-3.8165530238738856e-07,-8.359979087189543e-08,-3.126187339301059e-07,0.1714648511608749,1.873857915491434e-07,-4.859747137540938e-05,3.893980925195046e-07,2.9159209157397615e-05,-0.0031565977268827243,1.0316326898033213e-06
1.04,-3.0038171585851936,0.00026624571965999395,-0.007873719575549208,-0.13777194565429618,0.0002633951419719172,0.010831170072733926,0.99999987192111,1.2807620193651457e-07,-8.579311047252949e-07,-4.750346971210383e-09,0.999999871928384,1.2806936166566278e-07,-8.57936490446475e-07,2.600548131908226e-08,-3.388882034302239e-07,0.17146521766431966,2.02983200783559e-07,-5.057119424914058e-05,4.320858612002956e-07,3.0361725074071492e-05,-0.0031565977268827243,1.0316326898033213e-06
1.0405,-3.003815348370931,0.00027357139962059737,-0.007576074748509804,-0.13777348245833484,0.0002720957279872888,0.01126438383402486,0.99999987192111,1.2807620193651457e-07,-1.4287947459553203e-06,1.0906900783698762e-07,0.999999871928384,1.2806936166566278e-07,-1.4288037153120467e-06,1.356107535100599e-07,-3.649915699541958e-07,0.17146570482518358,2.1841817325847397e-07,-5.20987969109864e-05,2.236785181537809e-07,3.118288058102017e-05,-0.00394743902901857,8.537539205477146e-05
1.041,-3.003813124528363,0.0002808968249861029,-0.007576074748509804,-0.13777543462292227,0.00028079619337157785,0.01126438383402486,0.99999987192111,1.2807620193651457e-07,-2.094243830225244e-06,2.2288836264518562e-07,0.999999871928384,1.2806936166566278e-07,-2.0942569769841043e-06,2.452160257010376e-07,-3.909288335020218e-07,0.1714663126434668,2.336907089738884e-07,-5.3626363495004e-05,1.525086899678229e-08,3.20040052472784e-05,-0.00394743902901857,8.537539205477146e-05
1.0415,-3.003810487057489,0.0002882222503516117,-0.007576074748509804,-0.1377778021480584,0.00028949665875587074,0.01126438383402486,0.99999987192111,1.2807620193651457e-07,-2.507478602781663e-06,3.367077174534342e-07,0.999999871928384,1.2806936166566278e-07,-2.507494343650067e-06,3.5482129789206396e-07,-4.166999940737131e-07,0.17146704111916916,2.488008079298089e-07,-5.515393007902227e-05,-1.9317678016030893e-07,3.2825129913537e-05,-0.00394743902901857,8.537539205477146e-05
